project,spec-id,states,transitions,letters,true-spec,spurious-spec,no-break-pass,no-mined-spec,total-edge-pairs
kamranzafar.jtar,kamranzafar.jtar-bddminer00126,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00127,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00128,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00129,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00130,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00131,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00132,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00133,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00134,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00135,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00136,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00137,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00138,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00139,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00140,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00141,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00142,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00143,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00144,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00145,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00146,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00147,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00148,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00149,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00150,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00151,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00152,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00153,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00154,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00155,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00156,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00157,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00158,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00159,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00160,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00161,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00162,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00163,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00164,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00165,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00166,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00167,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00168,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00169,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00170,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00171,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00172,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00173,1,2,2,1,0,0,3,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00174,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00175,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00176,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00177,1,2,2,1,0,0,3,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00178,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00179,1,2,2,0,0,1,3,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00180,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00181,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00182,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00183,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00184,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00185,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00186,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00187,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00188,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00189,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00190,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00191,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00192,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00193,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00194,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00195,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00196,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00197,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00198,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00199,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00200,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00201,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00202,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00203,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00204,1,2,2,0,1,0,3,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00205,1,2,2,0,0,0,4,4
kamranzafar.jtar,kamranzafar.jtar-bddminer00206,1,2,2,1,0,0,3,4
commons-codec,commons-codec-bddminer08637,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08617,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08620,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08619,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08618,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08621,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08623,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08632,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08627,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08633,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08626,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08624,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08622,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08628,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08638,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08631,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08625,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08640,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08636,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08629,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08634,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08630,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08642,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08641,1,2,2,1,0,0,3,4
commons-codec,commons-codec-bddminer08639,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08645,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08644,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08635,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08643,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08646,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08649,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08647,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08650,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08651,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08655,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08654,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08648,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08656,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08652,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08660,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08661,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08659,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08664,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08653,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08657,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08668,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08666,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08662,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08658,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08672,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08663,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08669,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08677,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08679,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08673,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08678,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08674,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08676,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08667,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08670,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08665,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08675,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08683,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08671,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08682,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08680,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08686,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08681,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08684,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08685,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08687,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08688,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08689,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08691,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08693,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08696,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08690,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08695,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08701,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08692,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08700,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08697,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08715,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08699,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08698,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08702,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08704,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08713,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08705,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08708,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08712,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08710,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08694,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08711,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08707,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08709,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08703,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08714,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08755,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08717,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08716,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08718,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08706,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08720,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08719,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08724,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08721,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08727,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08725,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08723,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08728,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08726,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08722,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08730,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08732,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08731,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08733,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08734,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08729,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08736,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08739,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08740,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08737,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08742,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08746,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08748,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08743,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08735,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08745,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08749,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08744,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08747,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08738,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08741,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08750,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08753,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08752,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08751,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08795,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08758,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08760,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08792,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08759,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08754,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08756,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08757,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08775,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08762,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08761,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08764,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08763,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08765,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08774,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08768,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08766,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08769,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08773,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08767,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08777,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08772,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08785,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08776,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08784,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08770,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08783,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08771,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08793,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08782,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08786,1,2,2,1,0,0,3,4
commons-codec,commons-codec-bddminer08778,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08781,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08780,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08788,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08787,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08779,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08791,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08790,1,2,2,1,0,0,3,4
commons-codec,commons-codec-bddminer08789,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08794,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08799,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08798,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08797,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08803,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08796,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08801,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08800,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08807,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08804,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08805,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08802,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08806,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08813,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08810,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08809,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08816,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08814,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08819,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08812,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08811,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08808,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08818,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08817,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08815,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08820,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08821,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08823,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08822,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08829,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08824,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08825,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08826,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08828,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08827,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08832,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08831,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08834,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08833,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08830,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08837,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08835,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08839,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08840,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08841,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08842,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08838,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08849,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08836,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08844,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08853,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08847,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08852,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08851,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08850,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08845,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08846,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08854,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08855,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08856,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08843,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08848,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08871,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08858,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08857,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08860,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08859,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08862,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08868,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08861,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08863,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08869,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08872,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08867,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08870,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08873,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08864,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08866,1,2,2,0,1,0,3,4
commons-codec,commons-codec-bddminer08865,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08875,1,2,2,0,0,0,4,4
commons-codec,commons-codec-bddminer08879,1,2,2,0,0,1,3,4
commons-codec,commons-codec-bddminer08874,1,2,2,0,1,0,3,4
