00323,spurious
00324,spurious
00325,unknown
00326,spurious
00327,unknown
00328,unknown
00329,unknown
00330,spurious
00331,spurious
00332,unknown
00333,unknown
00334,unknown
00335,unknown
00336,unknown
00337,unknown
00338,unknown
00339,unknown
00340,unknown
00341,unknown
00342,unknown
00343,unknown
00344,spurious
00345,unknown
00346,unknown
00347,spurious
00348,spurious
00349,spurious
00350,spurious
00351,spurious
00352,spurious
00353,spurious
00354,spurious
00355,spurious
00356,spurious
00357,spurious
00358,spurious
00359,spurious
00360,spurious
00361,spurious
00362,spurious
00363,spurious
00364,spurious
00365,unknown
00366,unknown
00367,unknown
00368,unknown
00369,unknown
00370,unknown
00371,spurious
00372,unknown
00373,unknown
00374,unknown
00375,unknown
00376,unknown
00377,unknown
00378,unknown
00379,unknown
00380,unknown
00381,unknown
00382,unknown
00383,unknown
00384,unknown
00385,unknown
00386,unknown
00387,unknown
00388,unknown
00389,unknown
00390,unknown
00391,unknown
00392,unknown
00393,spurious
00394,spurious
00395,unknown
00396,unknown
00397,spurious
00398,unknown
00399,unknown
00400,unknown
00401,unknown
00402,spurious
00403,spurious
00404,spurious
00405,unknown
00406,unknown
00407,unknown
00408,spurious
00409,spurious
00410,spurious
00411,unknown
00412,unknown
00413,unknown
00414,unknown
00415,spurious
00416,spurious
00417,spurious
00418,unknown
00419,unknown
00420,unknown
00421,unknown
00422,unknown
00423,unknown
00424,spurious
00425,spurious
00426,unknown
00427,unknown
00428,unknown
00429,unknown
00430,spurious
00431,spurious
00432,spurious
00433,unknown
00434,unknown
00435,unknown
00436,spurious
00437,spurious
00438,spurious
00439,unknown
00440,unknown
00441,unknown
00442,unknown
00443,spurious
00444,spurious
00445,spurious
