00294,spurious
00295,spurious
00296,spurious
00297,spurious
00298,spurious
00299,spurious
00300,spurious
00301,spurious
00302,spurious
00303,spurious
00304,spurious
00305,spurious
00306,spurious
00307,unknown
00308,unknown
00309,spurious
00310,spurious
00311,spurious
00312,spurious
00313,spurious
00314,spurious
00315,unknown
00316,spurious
00317,spurious
00318,spurious
00319,spurious
00320,unknown
00321,unknown
00322,unknown
00323,unknown
00324,true
00325,unknown
00326,unknown
00327,unknown
00328,unknown
00329,spurious
00330,true
00331,spurious
00332,spurious
00333,spurious
00334,unknown
00335,spurious
00336,spurious
00337,spurious
00338,spurious
00339,spurious
00340,spurious
00341,spurious
00342,spurious
00343,spurious
00344,spurious
00345,spurious
00346,spurious
00347,spurious
00348,spurious
00349,spurious
00350,spurious
00351,spurious
00352,spurious
00353,unknown
00354,unknown
00355,spurious
00356,unknown
00357,spurious
00358,spurious
00359,unknown
00360,spurious
00361,unknown
00362,unknown
00363,spurious
00364,spurious
00365,spurious
00366,spurious
00367,spurious
00368,spurious
00369,spurious
00370,spurious
00371,spurious
00372,unknown
00373,unknown
00374,spurious
00375,unknown
00376,spurious
00377,spurious
00378,spurious
00379,spurious
00380,spurious
00381,unknown
00382,spurious
00383,spurious
00384,spurious
00385,spurious
00386,spurious
00387,spurious
00388,spurious
00389,spurious
00390,unknown
00391,unknown
00392,spurious
00393,unknown
00394,spurious
00395,spurious
00396,spurious
00397,spurious
00398,spurious
00399,unknown
00400,spurious
00401,unknown
00402,unknown
00403,spurious
00404,unknown
00405,unknown
00406,unknown
00407,unknown
00408,unknown
00409,spurious
00410,unknown
00411,spurious
00412,spurious
00413,unknown
00414,unknown
00415,unknown
00416,unknown
00417,unknown
00418,spurious
00419,spurious
00420,spurious
00421,unknown
00422,spurious
00423,spurious
00424,spurious
00425,unknown
00426,spurious
00427,spurious
00428,spurious
00429,spurious
00430,spurious
00431,spurious
00432,spurious
00433,spurious
00434,spurious
00435,spurious
00436,spurious
00437,spurious
00438,spurious
00439,spurious
00440,spurious
00441,spurious
00442,spurious
00443,spurious
00444,spurious
00445,spurious
00446,spurious
00447,spurious
00448,spurious
00449,spurious
00450,spurious
00451,spurious
00452,spurious
00453,unknown
00454,unknown
00455,unknown
00456,unknown
00457,unknown
00458,unknown
00459,unknown
00460,unknown
00461,unknown
00462,unknown
00463,unknown
00464,unknown
00465,unknown
00466,unknown
00467,spurious
00468,spurious
00469,spurious
00470,spurious
00471,spurious
00472,spurious
00473,spurious
00474,spurious
00475,unknown
00476,unknown
00477,unknown
00478,unknown
00479,unknown
00480,unknown
00481,unknown
00482,unknown
00483,unknown
00484,unknown
00485,unknown
00486,unknown
00487,unknown
00488,unknown
00489,unknown
00490,unknown
00491,unknown
00492,unknown
00493,spurious
00494,spurious
00495,unknown
00496,spurious
00497,unknown
00498,unknown
00499,spurious
00500,spurious
00501,unknown
00502,spurious
00503,spurious
00504,spurious
00505,unknown
00506,unknown
00507,unknown
00508,true
00509,unknown
00510,unknown
00511,spurious
00512,unknown
00513,unknown
00514,unknown
00515,unknown
00516,unknown
00517,unknown
00518,unknown
00519,unknown
00520,unknown
00521,unknown
00522,unknown
00523,unknown
00524,unknown
00525,unknown
00526,unknown
00527,unknown
00528,spurious
00529,spurious
00530,spurious
00531,spurious
00532,spurious
00533,spurious
00534,spurious
00535,spurious
00536,unknown
00537,spurious
00538,unknown
00539,unknown
00540,unknown
00541,unknown
00542,unknown
00543,unknown
00544,unknown
00545,unknown
00546,unknown
00547,unknown
00548,unknown
00549,unknown
00550,unknown
00551,unknown
00552,unknown
00553,unknown
00554,unknown
00555,unknown
00556,unknown
00557,spurious
00558,spurious
00559,spurious
00560,unknown
00561,spurious
00562,spurious
00563,spurious
00564,spurious
00565,spurious
00566,spurious
00567,unknown
00568,unknown
00569,spurious
00570,spurious
00571,spurious
00572,spurious
00573,spurious
00574,spurious
00575,unknown
00576,unknown
00577,unknown
00578,unknown
00579,unknown
00580,unknown
00581,spurious
00582,spurious
00583,spurious
00584,unknown
00585,spurious
00586,spurious
00587,unknown
00588,unknown
00589,unknown
00590,unknown
00591,spurious
00592,unknown
00593,spurious
00594,spurious
00595,unknown
00596,unknown
00597,unknown
00598,unknown
00599,unknown
00600,unknown
00601,unknown
00602,unknown
00603,unknown
00604,unknown
00605,unknown
00606,unknown
00607,unknown
00608,unknown
00609,unknown
00610,unknown
00611,unknown
00612,unknown
00613,unknown
00614,unknown
00615,unknown
00616,unknown
00617,unknown
00618,unknown
00619,unknown
00620,unknown
00621,spurious
00622,spurious
00623,unknown
00624,unknown
00625,unknown
00626,unknown
00627,unknown
00628,unknown
00629,unknown
00630,unknown
00631,unknown
00632,unknown
00633,unknown
00634,unknown
00635,unknown
00636,unknown
00637,unknown
00638,unknown
00639,unknown
00640,unknown
00641,unknown
00642,unknown
00643,unknown
00644,spurious
00645,spurious
00646,spurious
00647,spurious
00648,unknown
00649,unknown
00650,unknown
00651,spurious
00652,unknown
00653,unknown
00654,spurious
00655,unknown
00656,unknown
00657,spurious
00658,unknown
00659,unknown
00660,unknown
00661,spurious
00662,unknown
00663,unknown
00664,unknown
